crm_id,contcode,contcat
4289956251,WWT,ON
1013950996,WWT,ON
2588729844,WWT,ON
1308681549,WWT,ON
426027838,WWT,ON
3460368904,WWT,ON
463145914,WWT,ON
972460220,WWT,ON
3371732509,WWT,ON
3279467774,WWT,ON
551205856,WWT,ON
1258766817,WWT,ON
2009878191,WWT,ON
4109391271,WWT,ON
336409024,WWT,ON
607967358,WWT,ON
4041588691,WWT,ON
1038621887,WWT,ON
126990654,WWT,ON
1895043871,WWT,ON
1381229894,WWT,ON
2877981985,WWT,ON
3601822204,WWT,ON
2848609148,WWT,ON
2972811181,WWT,ON
1836976575,WWT,ON
1386055241,WWT,ON
2977794879,WWT,ON
1826521760,WWT,ON
590208227,WWT,ON
4030495442,WWT,ON
2856508739,WWT,ON
1169791012,WWT,ON
2898591721,WWT,ON
4146325638,WWT,ON
1074273814,WWT,ON
179804747,WWT,ON
9586098,WWT,ON
1253619945,WWT,ON
3052832869,WWT,ON
3147802043,WWT,ON
3454180471,WWT,ON
3898372033,WWT,ON
2324910113,WWT,ON
375668471,WWT,ON
4219646649,WWT,ON
525951932,WWT,ON
1199467177,WWT,ON
547874473,WWT,ON
3334706368,WWT,ON
1638782932,WWT,ON
3734521591,WWT,ON
1521612141,WWT,ON
1855782800,WWT,ON
1526066760,WWT,ON
4058101078,WWT,ON
1093013923,WWT,ON
1728391655,WWT,ON
334008448,WWT,ON
96127212,WWT,ON
575534883,WWT,ON
2422137206,WWT,ON
4235891766,WWT,ON
2866972212,WWT,ON
3517904406,WWT,ON
2408193883,WWT,ON
2286896531,WWT,ON
1295028029,WWT,ON
317254412,WWT,ON
2254418610,WWT,ON
773308408,WWT,ON
1647026772,WWT,ON
2017029782,WWT,ON
3479134013,WWT,ON
1971624151,WWT,ON
1185980942,WWT,ON
1402596806,WWT,ON
2645813038,WWT,ON
2397951912,WWT,ON
410954627,WWT,ON
410954627,WWT,ON
3836989608,WWT,ON
3836989608,WWT,ON
1224521824,WWT,ON
725818500,WWT,ON
3949142403,WWT,ON
2094439601,WWT,ON
2389327085,WWT,ON
1993096340,WWT,ON
346783601,WWT,ON
2092442223,WWT,ON
1644808650,WWT,ON
1081748760,WWT,ON
1681859694,WWT,ON
4133415280,WWT,ON
604890897,WWT,ON
828788430,WWT,ON
1586876200,WWT,ON
1650459688,WWT,ON
3275181425,WWT,ON
3275181425,WWT,ON
3700409536,WWT,ON
2530428268,WWT,ON
2776041826,WWT,ON
2660139162,WWT,ON
796855939,WWT,ON
3570485580,WWT,ON
1006863366,WWT,ON
3384968721,WWT,ON
1194642057,WWT,ON
3470751039,WWT,ON
664481825,WWT,ON
2224268046,WWT,ON
3014245878,WWT,ON
326548767,WWT,ON
510316633,WWT,ON
19667628,WWT,ON
69943539,WWT,ON
3619883891,WWT,ON
3968508321,WWT,ON
527145758,WWT,ON
935651305,WWT,ON
1983109242,WWT,ON
2118789297,WWT,ON
2906699798,WWT,ON
1115671399,WWT,ON
2074850417,WWT,ON
3388280356,WWT,ON
138408603,WWT,ON
2601601412,WWT,ON
1644603706,WWT,ON
252148283,WWT,ON
1814355753,WWT,ON
1975694669,WWT,ON
76620686,WWT,ON
2756980542,WWT,ON
93465186,WWT,ON
1417284879,WWT,ON
2154800594,WWT,ON
2697662453,WWT,ON
2399376509,WWT,ON
58622385,WWT,ON
506582511,WWT,ON
566144446,WWT,ON
1663306322,WWT,ON
622827742,WWT,ON
246823815,WWT,ON
3270213978,WWT,ON
2219691263,WWT,ON
3484159017,WWT,ON
3094816973,WWT,ON
1845096407,WWT,ON
187724434,WWT,ON
2119073322,WWT,ON
2189262758,WWT,ON
885682680,WWT,ON
1362513538,WWT,ON
2781051907,WWT,ON
439163643,WWT,ON
381066604,WWT,ON
104923764,WWT,ON
1516699678,WWT,ON
493226048,WWT,ON
3916598907,WWT,ON
4041618701,WWT,ON
526225185,WWT,ON
3021898033,WWT,ON
971948599,WWT,ON
3305868950,WWT,ON
2329193725,WWT,ON
2847779114,WWT,ON
2449307864,WWT,ON
2018386053,WWT,ON
2317551149,WWT,ON
1817186687,WWT,ON
3499130961,WWT,ON
620144227,WWT,ON
62381690,WWT,ON
893254272,WWT,ON
3341063668,WWT,ON
3450072312,WWT,ON
2970888966,WWT,ON
1256186078,WWT,ON
4202816186,WWT,ON
1471286312,WWT,ON
3676448133,WWT,ON
1450368905,WWT,ON
2337055007,WWT,ON
2215819149,WWT,ON
1335047305,WWT,ON
1622609536,WWT,ON
1529962933,WWT,ON
1128310359,WWT,ON
362817274,WWT,ON
4094471748,WWT,ON
279763582,WWT,ON
3690080730,WWT,ON
3234143652,WWT,ON
131967329,WWT,ON
2484021455,WWT,ON
3790695842,WWT,ON
1958855442,WWT,ON
443210439,WWT,ON
2187651674,WWT,ON
1330508724,WWT,ON
2531328303,WWT,ON
905337778,WWT,ON
188309498,WWT,ON
2080190,WWT,ON
1755223252,WWT,ON
4067131946,WWT,ON
4220529159,WWT,ON
296031049,WWT,ON
2480655955,WWT,ON
1808749415,WWT,ON
2926963459,WWT,ON
1331550196,WWT,ON
3278115621,WWT,ON
1805189064,WWT,ON
2681212068,WWT,ON
795513225,WWT,ON
2046890108,WWT,ON
1575395457,WWT,ON
2585768011,WWT,ON
1941723880,WWT,ON
2477992366,WWT,ON
3506975562,WWT,ON
2270072605,WWT,ON
2905620400,WWT,ON
953129826,WWT,ON
888222506,WWT,ON
227391983,WWT,ON
1873074094,WWT,ON
2371272742,WWT,ON
3806376341,WWT,ON
1785744896,WWT,ON
4001284822,WWT,ON
2822170119,WWT,ON
2423901142,WWT,ON
1592624723,WWT,ON
1086184908,WWT,ON
2276053825,WWT,ON
2599678427,WWT,ON
2124332690,WWT,ON
2034520518,WWT,ON
513166145,WWT,ON
1748534982,WWT,ON
2597205531,WWT,ON
713287281,WWT,ON
4072855756,WWT,ON
3609341118,WWT,ON
2985057112,WWT,ON
1628096348,WWT,ON
2192939741,WWT,ON
350760042,WWT,ON
2803076941,WWT,ON
2825137163,WWT,ON
3443365170,WWT,ON
3337363629,WWT,ON
352795362,WWT,ON
3613640672,WWT,ON
2977072010,WWT,ON
2243404037,WWT,ON
1559858445,WWT,ON
3838601610,WWT,ON
1797682543,WWT,ON
452324160,WWT,ON
2177024182,WWT,ON
1611823988,WWT,ON
1866834219,WWT,ON
1341308030,WWT,ON
2259929080,WWT,ON
1116112111,WWT,ON
3768026640,WWT,ON
3733992176,WWT,ON
137125105,WWT,ON
3483243191,WWT,ON
1755355200,WWT,ON
3222350154,WWT,ON
1012406403,WWT,ON
1175650585,WWT,ON
2950282008,WWT,ON
988986927,WWT,ON
71967282,WWT,ON
3409905924,WWT,ON
3086994354,WWT,ON
995620261,WWT,ON
280608593,WWT,ON
2512845450,WWT,ON
2042416274,WWT,ON
1834753725,WWT,ON
4186384098,WWT,ON
3868226705,WWT,ON
1667753879,WWT,ON
668369824,WWT,ON
1068870618,WWT,ON
3569021865,WWT,ON
2434276858,WWT,ON
1033632338,WWT,ON
1423061676,WWT,ON
1756812026,WWT,ON
1251739749,WWT,ON
831793235,WWT,ON
3675040020,WWT,ON
1631857665,WWT,ON
1857908570,WWT,ON
641686708,WWT,ON
2452029091,WWT,ON
3324096904,WWT,ON
3169331702,WWT,ON
3483695010,WWT,ON
3727321035,WWT,ON
3536886323,WWT,ON
3813130085,WWT,ON
705408197,WWT,ON
3184626770,WWT,ON
11434709,WWT,ON
4105155365,WWT,ON
2355476222,WWT,ON
2827765318,WWT,ON
383656755,WWT,ON
59216548,WWT,ON
2270225145,WWT,ON
1820347317,WWT,ON
144828593,WWT,ON
4036707975,WWT,ON
4234689072,WWT,ON
3689858446,WWT,ON
3462665575,WWT,ON
2730856868,WWT,ON
3546681278,WWT,ON
3596711294,WWT,ON
2992513613,WWT,ON
1380162271,WWT,ON
845825156,WWT,ON
21182066,WWT,ON
389622959,WWT,ON
3789854494,WWT,ON
1652206591,WWT,ON
234671112,WWT,ON
1990661301,WWT,ON
3157713056,WWT,ON
2976285716,WWT,ON
323962820,WWT,ON
1645683687,WWT,ON
3943625562,WWT,ON
439834280,WWT,ON
3711882217,WWT,ON
986686887,WWT,ON
225863630,WWT,ON
1342338012,WWT,ON
1311828224,WWT,ON
1627156668,WWT,ON
1055183690,WWT,ON
3503788174,WWT,ON
653638421,WWT,ON
2137174015,WWT,ON
1230555275,WWT,ON
609657376,WWT,ON
152160824,WWT,ON
1736658914,WWT,ON
3154066066,WWT,ON
1853668435,WWT,ON
3405194703,WWT,ON
1948536785,WWT,ON
2596059828,WWT,ON
160431029,WWT,ON
1513009575,WWT,ON
4033076316,WWT,ON
2418417970,WWT,ON
4070087389,WWT,ON
2733464444,WWT,ON
2890854259,WWT,ON
430310190,WWT,ON
2414730098,WWT,ON
2535793693,WWT,ON
1079343883,WWT,ON
340230930,WWT,ON
4095468158,WWT,ON
615775496,WWT,ON
2305709324,WWT,ON
2183900368,WWT,ON
1025174408,WWT,ON
1025174408,WWT,ON
168405260,WWT,ON
3788613622,WWT,ON
675309515,WWT,ON
3121935245,WWT,ON
1672179751,WWT,ON
4142059710,WWT,ON
2851977151,WWT,ON
2799970817,WWT,ON
1338227687,WWT,ON
2489136208,WWT,ON
481172113,WWT,ON
1486217811,WWT,ON
4187967304,WWT,ON
1723378839,WWT,ON
125587397,WWT,ON
3820163444,WWT,ON
278340065,WWT,ON
3006958238,WWT,ON
3951394396,WWT,ON
3444990188,WWT,ON
1445477850,WWT,ON
2764330209,WWT,ON
855842412,WWT,ON
1683401758,WWT,ON
2381661161,WWT,ON
3550840352,WWT,ON
1046408442,WWT,ON
2739975092,WWT,ON
1829340283,WWT,ON
1431793251,WWT,ON
3782825860,WWT,ON
2224411500,WWT,ON
598151168,WWT,ON
2051743979,WWT,ON
2199542609,WWT,ON
862708675,WWT,ON
4021702354,WWT,ON
3501202935,WWT,ON
2207674524,WWT,ON
444924397,WWT,ON
1142881912,WWT,ON
1272132105,WWT,ON
408913654,WWT,ON
3543783343,WWT,ON
242315164,WWT,ON
3298957128,WWT,ON
747239414,WWT,ON
455902246,WWT,ON
2838228896,WWT,ON
465617558,WWT,ON
4067652562,WWT,ON
3528671707,WWT,ON
2190477506,WWT,ON
2719971505,WWT,ON
2606495508,WWT,ON
115016357,WWT,ON
3661189119,WWT,ON
1710693421,WWT,ON
1098408,WWT,ON
4018093251,WWT,ON
795290017,WWT,ON
1039711415,WWT,ON
826828237,WWT,ON
399218824,WWT,ON
3461828796,WWT,ON
3790039323,WWT,ON
3172256121,WWT,ON
1832070329,WWT,ON
3512522357,WWT,ON
3609122762,WWT,ON
3432956827,WWT,ON
3594566146,WWT,ON
2546084433,WWT,ON
2228271472,WWT,ON
3835905214,WWT,ON
1857518545,WWT,ON
3382155823,WWT,ON
1048076248,WWT,ON
1511601934,WWT,ON
1824369861,WWT,ON
3454691926,WWT,ON
4122112572,WWT,ON
672057579,WWT,ON
2896410798,WWT,ON
3753147162,WWT,ON
4202853511,WWT,ON
1339174742,WWT,ON
344790410,WWT,ON
2559314159,WWT,ON
3158426422,WWT,ON
2778632051,WWT,ON
358912894,WWT,ON
3711450938,WWT,ON
1643536567,WWT,ON
3025561651,WWT,ON
3796651653,WWT,ON
4061377769,WWT,ON
2213671624,WWT,ON
2193644610,WWT,ON
3613714655,WWT,ON
3663855534,WWT,ON
2499654757,WWT,ON
685281867,WWT,ON
2435523349,WWT,ON
1437420215,WWT,ON
3062257844,WWT,ON
2734503513,WWT,ON
421103029,WWT,ON
3567378675,WWT,ON
2309560470,WWT,ON
3441951824,WWT,ON
2121379794,WWT,ON
2121379794,WWT,ON
1850021808,WWT,ON
3430912808,WWT,ON
1716718652,WWT,ON
3782085857,WWT,ON
744741579,WWT,ON
3379060602,APN,PN
1480384370,APN,PN
2802295864,APN,PN
616672087,APN,PN
3316780994,APN,PN
2171384375,APN,PN
2443953621,APN,PN
2093870367,APN,PN
2964126466,APN,PN
3802651110,APN,PN
818830200,APN,PN
2068370260,APN,PN
3740956489,APN,PN
4031418059,APN,PN
3615620903,APN,PN
3722341021,APN,PN
315362328,APN,PN
3449894360,APN,PN
3170978347,APN,PN
2173441469,APN,PN
3647217219,APN,PN
2343041143,APN,PN
900694063,APN,PN
3918972512,APN,PN
2780988032,APN,PN
2190282934,APN,PN
1240624389,APN,PN
958141554,APN,PN
356122875,APN,PN
2024604645,APN,PN
2486402720,APN,PN
3143439595,APN,PN
1734006406,APN,PN
1351108303,APN,PN
1299462855,APN,PN
4225315884,APN,PN
3092994635,APN,PN
1065787001,APN,PN
4243515727,APN,PN
1458689756,APN,PN
3534673386,APN,PN
859075674,APN,PN
3202624963,APN,PN
2759670495,APN,PN
2065834747,APN,PN
2215245576,APN,PN
2242565534,APN,PN
2003467176,APN,PN
3977877394,APN,PN
1183922939,APN,PN
3219067794,APN,PN
2971363870,APN,PN
3206395799,APN,PN
4019267507,APN,PN
1914384182,APN,PN
3042199134,APN,PN
3664035736,APN,PN
41111649,APN,PN
4043729816,APN,PN
4250314143,APN,PN
2626695679,APN,PN
2391578684,APN,PN
1323077855,APN,PN
3947801178,APN,PN
313288388,APN,PN
790764346,APN,PN
2632150447,APN,PN
3457832802,APN,PN
197199996,APN,PN
2070693714,APN,PN
2184682278,APN,PN
3924057095,APN,PN
2233120653,APN,PN
87927193,APN,PN
2973451494,APN,PN
4277503917,APN,PN
188972273,APN,PN
1717124017,APN,PN
1787908951,APN,PN
4073466941,APN,PN
3291863926,APN,PN
3829378300,APN,PN
1097147736,APN,PN
4169454516,APN,PN
3804132834,APN,PN
3933143392,APN,PN
3736000430,APN,PN
667791867,APN,PN
2941673389,APN,PN
827920043,APN,PN
2540222192,APN,PN
3688720154,APN,PN
1843537732,APN,PN
2858735344,APN,PN
2413966290,APN,PN
1477263044,APN,PN
567238155,APN,PN
151525801,APN,PN
2204210390,APN,PN
2459239602,APN,PN
3153165319,APN,PN
3494452238,APN,PN
84472703,APN,PN
3808338423,APN,PN
2436615621,APN,PN
2120648919,APN,PN
1205333839,APN,PN
3652080252,APN,PN
2392155107,APN,PN
1532152554,APN,PN
4003026343,APN,PN
3427236094,APN,PN
2310742523,APN,PN
2746634360,APN,PN
4214898056,APN,PN
3737705112,APN,PN
1744801487,APN,PN
503372159,APN,PN
513038349,APN,PN
3680040784,APN,PN
2002555445,APN,PN
3565752889,APN,PN
3448451311,APN,PN
425231091,APN,PN
2091709228,APN,PN
360805219,APN,PN
1217106632,APN,PN
2506799173,APN,PN
2242096704,APN,PN
2349666905,APN,PN
1260248295,APN,PN
1731333666,APN,PN
2159429958,APN,PN
2977398260,APN,PN
2931512396,APN,PN
1135041421,APN,PN
4264735811,APN,PN
3384105776,APN,PN
1420833383,APN,PN
3025318657,APN,PN
3099822783,APN,PN
2171017369,APN,PN
894746651,APN,PN
967375520,APN,PN
2458623377,APN,PN
3972342544,APN,PN
4119994769,APN,PN
3619636705,APN,PN
3763168954,APN,PN
3274357612,APN,PN
1674829900,APN,PN
377469636,APN,PN
2151537585,APN,PN
4152059946,APN,PN
1639791582,APN,PN
2788724089,APN,PN
949125799,APN,PN
2247236581,APN,PN
836279482,APN,PN
527714259,APN,PN
1803823296,APN,PN
3456934370,APN,PN
2654890608,APN,PN
4114130188,APN,PN
1895985023,APN,PN
1959344072,APN,PN
3619530340,APN,PN
3634239890,APN,PN
1463129227,APN,PN
3789768954,APN,PN
1583809122,APN,PN
1137893094,APN,PN
198848952,APN,PN
1144344155,APN,PN
607612516,APN,PN
619892210,APN,PN
2688031715,APN,PN
583440544,APN,PN
1249925072,APN,PN
1086897332,APN,PN
3791349596,APN,PN
3747297600,APN,PN
637355015,APN,PN
888395576,APN,PN
3124274741,APN,PN
4051822595,APN,PN
2052669168,APN,PN
2031768758,APN,PN
2768147577,APN,PN
1413320497,APN,PN
841872207,APN,PN
2080406567,APN,PN
2899354367,APN,PN
1811501958,APN,PN
2538151276,APN,PN
2786506107,APN,PN
1362296275,APN,PN
619476334,APN,PN
1388160876,APN,PN
2527596978,APN,PN
2657684205,APN,PN
3569736241,APN,PN
386542481,APN,PN
2147839401,APN,PN
3020275810,APN,PN
2493953798,APN,PN
1134028168,APN,PN
1260254642,APN,PN
408469881,APN,PN
2363372640,APN,PN
3207718783,APN,PN
142474856,APN,PN
3747670469,APN,PN
803738504,APN,PN
3022286544,APN,PN
3780924121,APN,PN
1910916500,APN,PN
4265154762,APN,PN
4003197609,APN,PN
3084766619,APN,PN
4274302868,APN,PN
3795640833,APN,PN
1245872436,APN,PN
2363519214,APN,PN
561716772,APN,PN
2022141379,APN,PN
930214798,APN,PN
358517431,APN,PN
4276525574,APN,PN
1220511045,APN,PN
2258073582,APN,PN
2488573589,APN,PN
3677615607,APN,PN
3319430393,APN,PN
3805887529,APN,PN
2582908940,APN,PN
4219431469,APN,PN
983750267,APN,PN
288319969,APN,PN
446057028,APN,PN
3711160285,APN,PN
2282582444,APN,PN
1148163614,APN,PN
1618434441,APN,PN
4283652383,APN,PN
3890601316,APN,PN
3189138733,APN,PN
2376984435,APN,PN
1476154993,APN,PN
533411549,APN,PN
4241263258,APN,PN
3925529952,APN,PN
3880463387,APN,PN
2694511734,APN,PN
1266765538,APN,PN
4031470373,APN,PN
2858417161,APN,PN
289420994,APN,PN
3287001576,APN,PN
1826970899,APN,PN
4061829961,APN,PN
974274563,APN,PN
3531553590,APN,PN
1491691267,APN,PN
936795075,APN,PN
3659472715,APN,PN
1189877452,APN,PN
3781282529,APN,PN
1421953768,APN,PN
3929668852,APN,PN
1068950285,APN,PN
683935783,APN,PN
4075953088,APN,PN
3784996531,APN,PN
283653533,APN,PN
2265197386,APN,PN
259324958,APN,PN
849448803,APN,PN
3732972793,APN,PN
754752977,APN,PN
189926711,APN,PN
1872370194,APN,PN
2754288789,APN,PN
3062765793,APN,PN
3262497311,APN,PN
2334418680,APN,PN
954985681,APN,PN
4025425759,APN,PN
1610076916,APN,PN
716233265,APN,PN
3366981071,APN,PN
3751832766,APN,PN
3290445229,APN,PN
558542887,APN,PN
2782339507,APN,PN
1183503012,APN,PN
2425503518,APN,PN
49054801,APN,PN
3748339133,APN,PN
1383659164,APN,PN
2412971622,APN,PN
1759910913,APN,PN
1346351893,APN,PN
1174534461,APN,PN
1295773866,APN,PN
2277962499,APN,PN
3864347665,APN,PN
2999721339,APN,PN
1114526990,APN,PN
1872491534,APN,PN
1412395991,APN,PN
1195302780,APN,PN
2885227778,APN,PN
2285066946,APN,PN
1336288385,APN,PN
2710149481,APN,PN
2731505451,APN,PN
1879840506,APN,PN
3240517300,APN,PN
3815706855,APN,PN
3108590305,APN,PN
3350598209,APN,PN
2654189770,APN,PN
859773812,APN,PN
266328180,APN,PN
1969163369,APN,PN
2553215447,APN,PN
2687302377,APN,PN
1728400483,APN,PN
2860765402,APN,PN
2699226792,APN,PN
309435891,APN,PN
1041737322,APN,PN
2781757146,APN,PN
954925194,APN,PN
2594474486,APN,PN
317400085,APN,PN
2147017012,APN,PN
2091129550,APN,PN
192215258,APN,PN
3908835170,APN,PN
3192896346,APN,PN
3065427789,APN,PN
2414186570,APN,PN
2099369924,APN,PN
3554500420,APN,PN
2176845086,APN,PN
3772495184,APN,PN
510287286,APN,PN
1466144122,APN,PN
3896713252,APN,PN
1003459999,APN,PN
919618186,APN,PN
2667160619,APN,PN
2647149736,APN,PN
823207380,APN,PN
472778999,APN,PN
1450683946,APN,PN
1272517683,APN,PN
4184302233,APN,PN
3322400600,APN,PN
2422575525,APN,PN
4198537402,APN,PN
251094055,APN,PN
2020780127,APN,PN
3424671493,APN,PN
2851549755,APN,PN
538647517,APN,PN
3142727819,APN,PN
2343207114,APN,PN
2154950349,APN,PN
2546914608,APN,PN
3840931161,APN,PN
1634318011,APN,PN
105705972,APN,PN
2061371254,APN,PN
2529014806,APN,PN
2399067387,APN,PN
2934350568,APN,PN
1193616716,APN,PN
1614132335,APN,PN
59090619,APN,PN
1446097600,APN,PN
379396630,APN,PN
1663779564,APN,PN
3065002444,APN,PN
2251003661,APN,PN
2680235542,APN,PN
834293515,APN,PN
2077862596,APN,PN
2834003641,APN,PN
1235377916,APN,PN
1756592841,APN,PN
97971629,APN,PN
4170139862,APN,PN
1947430729,APN,PN
2525094648,APN,PN
1142111279,APN,PN
758816362,APN,PN
2617380510,APN,PN
1273540815,APN,PN
1106489874,APN,PN
3580122258,APN,PN
900532037,APN,PN
2178334318,APN,PN
1051224350,APN,PN
3604046937,APN,PN
1918485312,APN,PN
3827187255,APN,PN
1340830688,APN,PN
2736305732,APN,PN
105377072,APN,PN
3978290227,APN,PN
479805042,APN,PN
1850199876,APN,PN
3826110637,APN,PN
3609114851,APN,PN
858608865,APN,PN
3883109557,APN,PN
1533845824,APN,PN
2870171250,APN,PN
1047768036,APN,PN
3776980820,APN,PN
327304619,APN,PN
3350668600,APN,PN
2517320440,APN,PN
2699657534,APN,PN
4287544047,APN,PN
407549043,APN,PN
3632070777,APN,PN
1731298475,APN,PN
4039125747,APN,PN
4252431217,APN,PN
4227003241,APN,PN
3293644974,APN,PN
2772108123,APN,PN
2680814770,APN,PN
2013060734,APN,PN
2022665476,APN,PN
1701805442,APN,PN
299412309,APN,PN
3733313236,APN,PN
2543442064,APN,PN
3822616746,APN,PN
132362475,APN,PN
316125450,APN,PN
1056778439,APN,PN
3696737095,APN,PN
3016633029,APN,PN
208973720,APN,PN
3195448576,APN,PN
1358527770,APN,PN
2429654308,APN,PN
554168158,APN,PN
1783382008,APN,PN
3212639367,APN,PN
2918904520,APN,PN
3508253342,APN,PN
2585945471,APN,PN
4217321236,APN,PN
566089152,APN,PN
3110869969,APN,PN
106908037,APN,PN
2519849306,APN,PN
4047238373,APN,PN
3213045065,APN,PN
4169516581,APN,PN
1704550514,APN,PN
1616076771,APN,PN
3466627386,APN,PN
1737335635,APN,PN
1606146049,APN,PN
4270421386,APN,PN
1930019598,APN,PN
1568041392,APN,PN
1334877257,APN,PN
1938287969,APN,PN
2553921271,APN,PN
2933056487,APN,PN
2858201216,APN,PN
882764818,APN,PN
1055035360,APN,PN
748750334,APN,PN
2088897111,APN,PN
2254590051,APN,PN
4061650324,APN,PN
2004862923,APN,PN
2087764598,APN,PN
2399831992,APN,PN
3200295685,APN,PN
370352559,APN,PN
3918434806,APN,PN
1691386705,APN,PN
1850525402,APN,PN
1106591024,APN,PN
2015332341,APN,PN
515428226,APN,PN
103843461,APN,PN
3570014410,APN,PN
1410218913,APN,PN
3997013474,APN,PN
3901653254,APN,PN
3242700970,APN,PN
326034428,APN,PN
572158499,APN,PN
1674435624,APN,PN
508720003,APN,PN
2991667740,APN,PN
3307441902,APN,PN
3778804093,APN,PN
1798008973,APN,PN
3367705589,APN,PN
47811017,APN,PN
2878725387,APN,PN
1142490551,APN,PN
803665319,APN,PN
2150776008,APN,PN
2773358393,APN,PN
1672219218,APN,PN
4157965908,APN,PN
3325456270,APN,PN
1461949131,APN,PN
3519367976,APN,PN
296826624,APN,PN
4064089155,APN,PN
1611034194,APN,PN
2179911562,APN,PN
3030349538,APN,PN
463013654,APN,PN
3582812013,APN,PN
2839829213,APN,PN
571777214,APN,PN
2487011023,APN,PN
1999354047,APN,PN
4009998036,APN,PN
4108196273,APN,PN
2665779262,APN,PN
1131754237,APN,PN
2648466833,APN,PN
4098896506,APN,PN
990477433,APN,PN
3018717371,APN,PN
2286088291,APN,PN
652982803,APN,PN
728599120,APN,PN
3295077953,APN,PN
1361010133,APN,PN
3722604081,APN,PN
299962628,APN,PN
2052766328,APN,PN
2396972647,APN,PN
896220515,APN,PN
1723081456,APN,PN
336129785,APN,PN
4017539071,APN,PN
2355654257,APN,PN
2498683621,APN,PN
3955681616,APN,PN
3875467020,APN,PN
2871863791,APN,PN
4112091442,APN,PN
2540382628,APN,PN
3228715616,APN,PN
3601637580,APN,PN
3135622211,APN,PN
2445575816,APN,PN
3222668382,APN,PN
3159947606,APN,PN
2076353306,APN,PN
3924468717,APN,PN
2765871583,APN,PN
1209636745,APN,PN
2289135628,APN,PN
3125479963,APN,PN
3257285776,APN,PN
330252359,APN,PN
1334587884,APN,PN
41720870,APN,PN
1318452218,APN,PN
227778274,APN,PN
119834192,APN,PN
1013689680,APN,PN
148501283,APN,PN
1804004587,APN,PN
882569564,APN,PN
308509676,APN,PN
1845352866,APN,PN
511138911,APN,PN
3097515844,APN,PN
3073355702,APN,PN
1258816200,APN,PN
2793856208,APN,PN
3823149470,APN,PN
2204817910,APN,PN
3852844061,APN,PN
2136868758,APN,PN
1264963610,APN,PN
2635270493,APN,PN
2055547574,APN,PN
1781126384,APN,PN
1344583016,APN,PN
2214950409,APN,PN
932855137,APN,PN
2674991214,APN,PN
2659545828,APN,PN
2829532312,APN,PN
1249995937,APN,PN
1951600404,APN,PN
3514866704,APN,PN
3846391855,APN,PN
1529391661,APN,PN
1599768046,APN,PN
291524819,APN,PN
2909044119,APN,PN
1407537426,APN,PN
1322994801,APN,PN
3811143911,APN,PN
1885554254,APN,PN
4082578287,APN,PN
3115746550,APN,PN
1333024332,APN,PN
241445744,APN,PN
3556850782,APN,PN
2798566756,APN,PN
1773903135,APN,PN
3473023088,APN,PN
3838553938,APN,PN
2595413426,APN,PN
2870604794,APN,PN
702226565,APN,PN
3793869553,APN,PN
275432996,APN,PN
2473026418,APN,PN
3029396241,APN,PN
3355187247,APN,PN
2893540918,APN,PN
3414359286,APN,PN
2068339433,APN,PN
1640787839,APN,PN
3084505108,APN,PN
2809477483,APN,PN
2421891513,APN,PN
620463498,APN,PN
4128636114,APN,PN
4188670209,APN,PN
674816782,APN,PN
2005181097,APN,PN
2582031797,APN,PN
101697415,APN,PN
4254732501,APN,PN
4112237261,APN,PN
1048800445,APN,PN
2786497526,APN,PN
778264921,APN,PN
1795699760,APN,PN
309848049,APN,PN
2254406009,APN,PN
4061303727,APN,PN
2357471069,APN,PN
4020520508,APN,PN
578996238,APN,PN
1776961854,APN,PN
1396488943,APN,PN
1476596946,APN,PN
3731664656,APN,PN
1409349354,APN,PN
1044361892,APN,PN
991947842,APN,PN
3541967120,APN,PN
1467486690,APN,PN
1993877098,APN,PN
760772401,APN,PN
3317161927,APN,PN
85121109,APN,PN
3351057077,APN,PN
1373317311,APN,PN
2784922497,APN,PN
471103537,APN,PN
1134798503,APN,PN
452653377,APN,PN
3606842696,APN,PN
2025612975,APN,PN
946909056,APN,PN
2820905266,APN,PN
1348575022,APN,PN
786853614,APN,PN
1085029408,APN,PN
1045313213,APN,PN
2463465379,APN,PN
1621576662,APN,PN
3754245584,APN,PN
4113664999,APN,PN
4278064206,APN,PN
2816547195,APN,PN
3859721977,APN,PN
1939703462,APN,PN
3416543060,APN,PN
4164960393,APN,PN
2994326916,APN,PN
1264200269,APN,PN
607866623,APN,PN
1691700249,APN,PN
630716773,APN,PN
4023978257,APN,PN
767742726,APN,PN
2081216443,APN,PN
2905078301,APN,PN
613214301,APN,PN
3739062606,APN,PN
1632888685,APN,PN
3952491829,APN,PN
300160038,APN,PN
1169505537,APN,PN
2658099190,APN,PN
3876725467,APN,PN
1737106326,APN,PN
642789139,APN,PN
1387723383,APN,PN
2802999449,APN,PN
3560201162,APN,PN
446098493,APN,PN
1250563302,APN,PN
540877788,APN,PN
1284996828,APN,PN
1289213488,APN,PN
2816600196,APN,PN
4063873249,APN,PN
4166225220,APN,PN
2145251033,APN,PN
2658322302,APN,PN
4067582716,APN,PN
4005991841,APN,PN
1067012601,APN,PN
3725455027,APN,PN
1686475325,APN,PN
3989698564,APN,PN
2543703565,APN,PN
3883771078,APN,PN
1872732887,APN,PN
364302733,APN,PN
2743625048,APN,PN
2149094451,APN,PN
721120746,APN,PN
1597294885,APN,PN
461167345,APN,PN
3884530910,APN,PN
4059855285,APN,PN
2280186729,APN,PN
